Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
27,2017.0,201,468,4434,2,1,32,1,1,8.1,12481,314,4,6,4,7,21490.0
37,2019.0,205,586,5850,2,1,65,2,8,11.6,13490,158,6,9,4,8,41990.0
43,2022.0,399,468,7465,2,1,25,2,8,7.3,7743,117,4,6,4,5,34950.0
24,2008.0,498,569,868,2,2,99,4,7,14.5,2165,272,8,8,2,2,49999.0
69,2019.0,442,468,6171,2,1,67,2,8,9.3,12901,314,6,6,4,7,49970.0
58,2022.0,123,450,7617,1,1,23,2,8,6.0,12343,596,4,6,4,5,48490.0
36,2023.0,226,143,8094,1,1,34,2,8,7.9,0,158,4,6,4,5,47888.0
33,2022.0,492,468,7385,2,1,40,0,1,8.3,7186,596,4,6,4,7,49999.0
27,2019.0,111,468,5746,2,1,68,2,8,8.9,10738,158,6,6,4,7,36880.0
58,2023.0,123,68,8369,1,1,23,2,0,6.0,1378,449,4,6,4,5,46990.0
37,2021.0,212,474,6879,2,1,30,2,8,7.4,6766,649,4,7,4,5,26490.0
27,2009.0,201,468,1082,2,1,30,0,1,8.7,4344,498,4,6,4,7,8999.0
3,2019.0,639,468,5680,2,1,62,1,7,8.7,11028,314,6,6,4,5,76990.0
28,2017.0,319,563,4479,2,0,0,3,0,7.663150894460331,8088,136,0,3,0,0,26950.0
35,2014.0,750,160,2946,2,1,94,4,7,12.3,9921,61,8,2,2,4,105990.0
50,2021.0,698,569,7028,2,1,34,0,1,8.6,10322,596,4,8,4,5,43990.0
37,2020.0,561,226,6389,2,1,22,2,8,5.8,8968,0,4,3,5,5,20490.0
4,2021.0,3,226,6762,2,1,18,2,7,5.9,8346,763,3,3,5,5,48888.0
50,2018.0,698,569,5436,2,1,34,0,1,7.6,10516,545,4,8,4,5,48888.0
69,2021.0,231,226,7122,2,1,30,2,8,6.0,2699,596,4,3,5,5,29895.0
29,2021.0,408,226,6822,2,1,30,2,8,7.4,8063,649,4,3,5,5,25990.0
46,2019.0,190,468,5957,2,1,32,2,1,5.7,9149,516,4,6,4,7,39990.0
29,2021.0,408,226,6822,2,1,30,2,8,7.4,7521,649,4,3,4,5,28990.0
51,2018.0,558,142,5461,2,1,0,2,8,7.663150894460331,9791,649,0,9,0,0,37888.0
69,2010.0,717,253,1544,2,1,0,3,8,7.663150894460331,3747,48,0,9,0,0,17999.0
3,2017.0,681,157,4354,2,1,49,1,7,8.6,8907,314,5,1,2,4,95990.0
51,2018.0,537,569,5446,2,2,33,4,1,6.6,5201,596,4,8,2,2,19990.0
50,2018.0,698,569,5437,2,1,34,4,1,7.5,597,663,4,8,4,5,33749.0
19,2014.0,447,468,2819,2,1,30,1,1,6.3,4299,649,4,6,4,5,14990.0
58,2022.0,123,468,7616,2,1,23,2,8,6.0,13120,289,4,6,4,5,38750.0
33,2018.0,243,569,5183,2,2,40,0,1,7.8,6360,48,4,8,4,5,34990.0
27,2009.0,241,474,1092,2,1,28,2,8,7.5,5161,498,4,7,4,5,6499.0
64,2010.0,114,569,1487,2,2,30,0,1,8.0,13734,136,4,8,4,5,15995.0
48,2011.0,164,474,1725,2,1,101,4,7,13.4,1894,314,8,7,4,5,49980.0
50,2018.0,698,569,5434,2,1,34,0,1,7.6,399,649,4,8,4,5,35990.0
69,2014.0,231,563,3166,2,0,0,3,0,7.663150894460331,5153,48,0,9,0,0,16950.0
37,2017.0,212,226,4558,2,1,30,2,8,7.3,12997,649,4,3,5,5,19990.0
46,2016.0,187,468,4083,2,1,30,2,8,6.4,13424,516,4,6,4,5,22990.0
70,2016.0,687,468,4320,2,1,30,1,7,7.5,13636,498,4,6,4,5,27970.0
37,2007.0,387,586,713,2,1,70,2,8,12.8,4989,48,6,9,4,8,9900.0
70,2019.0,687,468,6230,2,1,30,1,7,7.5,10033,667,4,6,4,5,45990.0
29,2015.0,658,474,3431,2,1,34,2,8,8.3,2383,596,4,7,4,5,14999.0
69,2015.0,231,226,3704,2,1,28,2,8,6.1,5385,498,4,3,5,5,17799.0
3,2018.0,570,468,4973,2,1,24,2,7,5.3,2785,61,4,6,4,5,25990.0
46,2016.0,142,538,4065,2,2,0,3,1,7.663150894460331,4724,48,0,8,0,0,30999.0
27,2010.0,225,569,1346,2,1,99,4,8,12.9,1395,791,8,8,2,2,25999.0
71,2009.0,745,468,1269,2,1,64,1,0,11.4,5276,17,6,6,4,5,12990.0
50,2019.0,110,468,5992,2,1,30,2,8,7.6,12859,649,4,6,4,5,27990.0
51,2011.0,509,61,1769,2,1,0,3,8,7.663150894460331,2682,430,0,3,0,0,8800.0
29,2020.0,445,468,6346,2,1,30,2,8,7.2,10393,649,4,6,4,5,24607.0
33,2019.0,243,569,5827,2,1,40,4,1,7.7,14031,596,4,8,4,5,29999.0
1,2014.0,613,226,2752,2,2,24,2,7,5.6,13378,649,4,3,3,5,10692.0
19,2008.0,320,474,855,2,1,30,2,8,8.0,6104,136,4,7,4,5,7999.0
21,2021.0,400,468,6803,2,1,25,2,7,8.1,7346,703,4,6,4,5,23998.0
50,2005.0,698,569,443,2,2,62,0,8,14.0,7620,596,6,8,4,5,8900.0
19,2006.0,320,226,511,2,1,30,2,8,8.0,3648,314,4,3,5,5,9999.0
70,2013.0,562,226,2733,2,1,24,2,7,6.1,4250,48,4,3,5,5,14995.0
27,2007.0,225,474,687,2,1,68,4,8,11.0,2680,430,6,7,4,5,16990.0
29,2016.0,700,468,3964,2,1,26,1,8,7.7,12611,430,4,6,4,5,29990.0
37,2020.0,212,474,6385,2,1,30,2,8,7.4,10290,314,4,7,4,5,26980.0
46,2006.0,26,474,551,2,2,33,2,8,9.0,6495,289,4,7,4,5,7999.0
50,2019.0,280,468,5999,2,1,25,2,8,7.3,9092,314,4,6,4,5,29950.0
3,2015.0,571,468,3249,2,1,30,1,1,5.2,2149,314,4,6,4,5,21650.0
37,2020.0,212,474,6385,2,1,30,2,8,7.4,9638,516,4,7,4,5,25490.0
51,2020.0,537,569,6545,2,1,33,0,1,7.0,521,516,4,8,2,4,46990.0
28,2012.0,181,468,1991,2,1,30,4,8,7.7,4041,232,4,6,4,5,16499.0
69,2013.0,91,160,2662,2,2,30,4,7,7.8,7966,649,4,2,2,4,27990.0
65,2018.0,728,474,5524,2,2,35,1,7,11.2,7548,596,4,7,4,5,61950.0
29,2021.0,445,468,6841,2,1,26,1,8,6.9,3530,649,4,6,4,5,42990.0
28,2015.0,430,226,3401,2,1,25,2,8,5.8,12189,48,4,3,5,5,23950.0
19,2013.0,605,569,2351,2,1,52,0,1,9.2,6957,596,5,8,4,5,27990.0
19,2016.0,289,468,3851,2,1,30,1,7,8.8,726,48,4,6,4,5,22990.0
27,2015.0,201,468,3355,2,1,34,2,8,9.0,1626,498,4,6,4,7,11990.0
37,2020.0,212,474,6385,2,1,30,2,8,7.4,9947,516,4,7,4,5,25490.0
43,2022.0,482,92,7473,1,1,25,2,7,6.7,3,521,4,3,5,5,20980.0
21,2023.0,682,493,7920,0,1,30,0,0,9.5,8696,413,4,6,4,5,49994.0
37,2020.0,212,226,6385,2,1,30,2,8,7.4,10019,158,4,3,5,5,25490.0
52,2013.0,126,226,2617,2,2,24,2,7,5.9,12921,440,4,3,5,5,8999.0
19,2005.0,316,474,374,2,1,71,4,8,11.5,5975,136,6,7,4,5,7990.0
43,2022.0,399,468,7464,2,1,25,2,8,7.3,4842,596,4,6,4,5,33910.0
27,2004.0,238,569,302,2,1,70,4,8,0.0,6093,430,6,8,4,5,11995.0
28,2016.0,398,468,3935,2,1,28,2,8,6.9,99,649,4,6,4,5,20990.0
50,2013.0,549,468,2567,2,1,34,1,8,7.5,214,314,4,6,4,7,21990.0
53,2019.0,33,226,6062,2,1,16,2,7,5.2,13416,314,3,3,5,5,19990.0
69,2018.0,563,563,5598,2,0,0,3,0,7.663150894460331,6731,596,0,3,0,0,49950.0
46,2009.0,189,468,1141,2,1,33,1,8,11.5,6419,596,4,6,4,5,8999.0
58,2023.0,508,195,8379,1,2,28,2,0,8.3,6068,641,4,3,5,5,69885.0
27,2013.0,201,468,2379,2,1,32,1,1,8.1,3920,289,4,6,4,7,12990.0
70,2014.0,385,226,3217,2,1,30,2,7,6.2,1927,649,4,3,5,5,27990.0
37,2021.0,212,226,6879,2,1,30,2,8,7.4,6468,516,4,3,5,5,28990.0
28,2021.0,181,468,6812,2,1,25,2,8,7.3,8797,516,4,6,4,7,48990.0
29,2012.0,411,474,2017,2,1,30,2,8,7.6,4140,596,4,7,4,5,11950.0
46,2022.0,26,226,7487,2,1,30,2,8,6.2,8418,314,4,3,5,5,36990.0
4,2016.0,2,226,3817,2,1,30,4,1,4.5,12253,649,4,3,5,5,27990.0
40,2017.0,616,468,4604,2,1,30,1,1,5.4,13872,120,4,6,4,5,64888.0
46,2008.0,13,280,918,2,1,0,2,8,7.663150894460331,2398,289,0,3,0,0,10999.0
29,2018.0,644,468,5165,2,1,32,1,1,7.8,13517,498,4,6,4,7,28495.0
48,2019.0,96,226,5967,2,1,23,2,8,5.7,9091,649,4,3,5,5,42990.0
46,2012.0,78,226,2076,2,1,35,2,8,8.8,5948,289,4,3,5,5,12990.0
46,2019.0,191,468,5962,2,1,35,1,8,8.8,13160,234,4,6,4,7,46990.0
70,2020.0,678,468,6733,2,1,30,1,7,7.2,7643,440,4,6,4,5,41990.0
29,2016.0,112,474,3942,2,1,24,2,8,6.2,5328,698,4,7,4,5,12990.0
21,2022.0,400,468,7323,2,1,25,2,7,8.1,12445,440,4,6,4,5,32990.0
70,2013.0,557,474,2730,2,1,30,2,1,5.4,2422,649,4,7,4,5,13999.0
50,2018.0,698,569,5438,2,1,34,0,1,7.6,12965,663,4,8,4,5,31749.0
46,2013.0,142,569,2506,2,2,52,4,1,8.4,3722,596,5,8,4,5,21995.0
28,2007.0,430,226,701,2,1,23,2,8,5.6,5456,136,4,3,5,5,7999.0
43,2021.0,763,468,6934,2,1,25,2,8,6.9,5139,516,4,6,5,5,25990.0
65,2019.0,754,468,6106,2,1,30,1,8,7.1,13270,516,4,6,4,5,26980.0
51,2010.0,251,468,1463,2,2,30,2,8,8.1,6071,69,4,6,4,5,8999.0
27,2013.0,241,586,2397,2,1,30,2,1,6.7,3318,516,4,9,4,5,8499.0
36,2014.0,387,468,2951,2,1,68,0,7,10.4,7557,289,6,6,4,5,11999.0
37,2014.0,663,468,2973,2,1,30,2,8,8.8,374,289,4,6,4,5,18690.0
3,2016.0,571,468,3806,2,1,30,1,1,5.2,4003,61,4,6,4,5,21999.0
51,2015.0,732,468,3643,2,1,35,2,8,7.9,6970,0,4,6,4,7,17999.0
27,2011.0,201,468,1621,2,1,32,2,1,8.1,2510,48,4,6,4,7,12990.0
4,2017.0,737,468,4369,2,1,62,0,1,5.9,11135,48,6,6,4,5,44800.0
69,2016.0,231,226,4244,2,1,28,2,8,6.1,10618,61,4,3,5,5,22990.0
50,2017.0,698,569,4739,2,1,34,0,1,7.6,10875,596,4,8,4,5,41870.0
69,2021.0,583,468,7171,2,1,35,2,3,4.7,9773,596,4,6,5,5,45998.0
70,2021.0,385,226,7193,2,1,24,2,7,5.8,7723,0,4,3,5,5,36987.0
11,2017.0,146,153,4378,2,1,26,2,1,4.1,13950,649,4,0,2,2,22995.0
36,2013.0,387,468,2455,2,1,62,1,1,8.3,6435,314,6,6,4,5,15750.0
50,2019.0,698,569,6022,2,1,34,0,1,7.6,11680,596,4,8,4,5,41990.0
70,2012.0,385,238,2252,2,1,0,4,8,7.663150894460331,9284,559,0,3,0,0,16709.0
69,2022.0,583,468,7738,2,1,35,1,3,4.8,1274,430,4,6,5,5,69990.0
70,2014.0,687,468,3223,2,1,24,2,7,7.3,2288,729,4,6,4,5,17990.0
21,2023.0,682,270,7920,0,1,30,0,0,9.5,3155,420,4,6,4,5,51585.0
29,2016.0,112,226,3942,2,1,24,2,8,6.4,5607,136,4,3,5,5,18980.0
4,2023.0,8,90,7850,0,1,30,2,7,6.8,3668,654,4,3,5,5,66980.0
27,2013.0,221,569,2385,2,1,38,4,1,8.9,5228,596,4,8,2,2,18495.0
66,2021.0,421,468,7095,2,1,22,2,7,4.9,7789,649,4,6,4,5,19990.0
37,2019.0,212,226,5858,2,1,30,2,8,7.4,12255,61,4,3,5,5,29990.0
69,2019.0,583,468,6189,2,1,30,2,8,6.5,8534,136,4,6,5,5,46990.0
41,2018.0,594,279,5285,2,1,0,1,8,7.663150894460331,12079,657,0,9,0,0,59990.0
19,2013.0,686,468,2359,2,1,71,4,8,10.6,3382,498,6,6,4,7,16990.0
37,2017.0,663,468,4567,2,1,30,1,1,6.8,773,48,4,6,4,5,29990.0
50,2010.0,549,468,1449,2,2,34,0,8,9.5,6891,48,4,6,4,5,8500.0
27,2018.0,196,226,5092,2,1,68,1,7,9.1,9901,440,6,3,5,5,33980.0
28,2017.0,181,468,4470,2,1,34,0,8,8.7,11010,289,4,6,4,5,29780.0
48,2006.0,335,468,563,2,1,62,0,1,9.8,6283,48,6,6,4,7,14988.0
50,2018.0,280,468,5414,2,1,25,2,8,7.3,8770,596,4,6,4,5,27990.0
62,2010.0,673,474,1486,2,1,28,2,7,7.3,2856,0,4,7,4,5,10850.0
65,2020.0,467,474,6604,2,1,35,1,8,7.3,9132,498,4,7,4,5,27990.0
48,2016.0,349,468,4117,2,1,31,1,1,5.7,13467,498,4,6,4,5,43362.0
27,2017.0,221,569,4439,2,1,38,0,1,9.1,873,729,4,8,2,2,36990.0
69,2022.0,442,161,7718,2,1,0,3,7,7.663150894460331,2998,649,0,9,0,0,79990.0
43,2023.0,763,391,8181,1,1,17,2,0,7.3,3,136,3,6,5,5,33690.0
51,2022.0,732,468,7596,2,1,35,2,8,7.9,6672,729,4,6,4,5,41990.0
37,2020.0,663,84,6404,2,1,0,2,8,7.663150894460331,9745,596,0,6,0,0,28868.0
27,2017.0,221,569,4438,2,1,38,4,1,8.9,4259,596,4,8,4,5,22990.0
69,2021.0,583,468,7167,2,1,35,1,3,4.8,3415,314,4,6,5,5,59490.0
70,2019.0,195,153,6213,2,1,30,2,1,5.3,1869,596,4,0,3,2,27990.0
37,2019.0,212,474,5853,2,1,30,2,8,7.4,10358,48,4,7,4,5,24990.0
29,2016.0,644,468,3956,2,1,32,1,1,7.8,11791,516,4,6,4,7,35900.0
46,2022.0,142,569,7496,2,1,40,0,1,8.0,7058,596,4,8,4,5,54998.0
48,2005.0,175,160,432,2,1,94,4,8,0.0,3479,498,8,2,2,5,24990.0
70,2016.0,562,226,4314,2,1,22,2,7,4.8,12798,289,4,3,5,5,17715.0
62,2022.0,438,468,7627,2,1,25,2,7,5.6,2808,314,4,6,4,5,38888.0
29,2018.0,445,468,5161,2,1,30,2,8,7.2,10426,498,4,6,4,5,25498.0
28,2012.0,430,226,1997,2,2,23,2,8,5.8,483,440,4,3,5,5,10990.0
46,2022.0,187,252,7518,0,1,32,1,1,6.0,7796,596,4,6,4,5,44844.0
29,2016.0,700,468,3963,2,1,30,2,8,7.9,9235,249,4,6,4,5,28630.0
46,2021.0,185,468,6955,2,1,30,2,8,6.3,8455,136,4,6,4,5,33450.0
50,2019.0,549,468,6004,2,1,34,1,8,7.2,12300,440,4,6,4,5,31880.0
51,1998.0,566,549,62,2,2,0,2,8,7.663150894460331,5880,596,0,3,0,0,4999.0
36,2017.0,730,468,4550,2,1,68,0,8,11.7,1045,61,6,6,4,5,50990.0
46,2018.0,187,468,5338,2,1,35,1,8,7.5,10093,744,4,6,4,5,36850.0
69,2017.0,231,474,4857,2,1,28,2,8,6.6,9591,649,4,7,4,5,25990.0
37,2017.0,614,586,4562,2,1,30,2,8,7.9,9043,596,4,9,4,5,24950.0
51,2015.0,558,468,3623,2,1,67,0,7,10.2,1660,440,6,6,4,7,26990.0
29,2020.0,719,468,6362,2,1,26,2,8,7.2,8361,158,4,6,4,5,24990.0
50,2020.0,698,569,6530,2,1,34,2,1,8.4,3966,596,4,8,4,5,39980.0
69,2022.0,459,468,7734,2,1,38,0,1,7.9,13351,289,4,6,4,7,81895.0
36,2017.0,387,468,4543,2,1,62,0,1,7.5,13515,649,6,6,4,5,47990.0
27,2015.0,144,226,3348,2,1,22,2,8,5.8,13162,468,4,3,5,5,13970.0
70,2011.0,195,153,1863,2,2,26,2,1,5.2,7190,596,4,0,3,2,10990.0
29,2015.0,700,99,3433,2,1,0,2,8,7.663150894460331,552,498,0,9,0,0,21835.0
46,2018.0,187,468,5339,2,1,35,1,8,7.5,8722,430,4,6,4,5,38990.0
53,2012.0,33,586,2164,2,1,30,2,1,6.7,1173,0,4,9,4,7,12499.0
51,2002.0,560,468,198,2,1,74,0,8,0.0,8221,430,6,6,4,7,16990.0
29,2021.0,445,468,6833,2,1,30,2,8,6.2,8488,596,4,6,4,5,27998.0
58,2018.0,502,178,5490,2,1,0,4,1,7.663150894460331,13196,596,0,0,0,0,53980.0
21,2023.0,703,493,7924,0,1,30,0,1,9.4,4641,498,4,8,4,5,41888.0
50,2013.0,549,468,2571,2,1,30,2,8,6.6,6353,498,4,6,4,5,12990.0
3,2011.0,620,226,1570,2,1,30,1,7,8.4,14030,48,4,3,5,5,30660.0
69,2019.0,583,468,6193,2,1,30,2,8,6.5,10584,314,4,6,5,5,36990.0
46,2017.0,142,569,4643,2,1,52,4,1,8.9,6170,498,5,8,4,5,22999.0
70,2022.0,687,385,7797,2,1,0,2,7,7.663150894460331,3386,354,0,9,0,0,42850.0
69,1998.0,211,58,66,2,2,0,3,0,7.663150894460331,1960,649,0,2,0,0,39999.0
69,2020.0,231,226,6641,2,1,28,2,3,4.2,11219,516,4,3,5,5,34990.0
19,2021.0,605,569,6798,2,1,30,0,1,7.4,8030,596,4,8,4,5,57980.0
19,2021.0,605,569,6796,2,1,30,0,1,7.4,10723,382,4,8,4,5,59888.0
51,2020.0,435,468,6536,2,1,15,2,7,5.8,7286,440,3,6,5,5,31990.0
46,2018.0,142,569,5326,2,1,52,0,1,10.0,13402,61,5,8,4,5,38990.0
4,2019.0,739,468,5699,2,1,30,1,7,7.8,11957,516,4,6,5,5,57990.0
27,2014.0,144,226,2840,2,1,26,2,8,6.4,5320,430,4,3,5,5,11999.0
69,2018.0,583,468,5600,2,1,30,2,8,7.0,147,289,4,6,4,5,27895.0
48,2011.0,664,98,1734,2,2,0,4,1,7.663150894460331,7750,729,0,0,0,0,20990.0
29,2010.0,411,474,1369,2,1,34,2,8,7.9,5854,498,4,7,4,5,8999.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,9932,498,4,3,4,5,23990.0
51,2019.0,732,468,6053,2,1,35,2,8,8.1,12142,158,4,6,4,7,27880.0
69,2018.0,459,468,5591,2,1,38,0,1,8.0,3183,649,4,6,4,7,57990.0
43,2021.0,482,226,6931,2,1,25,2,7,6.7,3607,289,4,3,5,5,16990.0
62,2019.0,440,468,6080,2,1,24,2,8,6.6,11940,430,4,6,4,5,32444.0
50,2017.0,457,474,4714,2,1,30,2,8,7.4,13505,314,4,7,4,5,19990.0
51,2021.0,732,468,7050,2,1,35,0,8,8.3,8512,371,4,6,4,5,41990.0
69,2014.0,583,468,3191,2,1,30,2,8,7.4,1591,0,4,6,4,5,17900.0
27,2012.0,225,569,1975,2,2,99,4,8,12.3,1568,289,8,8,2,2,39990.0
41,2021.0,274,474,6914,2,1,35,2,7,6.6,3408,61,4,7,4,5,54990.0
69,2004.0,231,226,354,2,1,28,2,8,7.8,7965,649,4,3,5,5,6499.0
27,2016.0,221,569,3897,2,1,38,0,1,9.1,11408,596,4,8,4,5,38980.0
37,2013.0,614,586,2471,2,1,30,2,8,7.9,803,61,4,9,4,7,17351.0
48,2016.0,664,556,4128,2,1,0,3,0,7.663150894460331,5241,596,0,0,0,0,49950.0
70,2021.0,125,226,7188,2,1,30,1,7,7.7,1397,649,4,3,5,5,58990.0
29,2018.0,408,226,5152,2,1,30,2,8,7.4,2198,440,4,3,4,5,22999.0
33,2018.0,243,569,5188,2,1,40,0,1,7.9,5157,596,4,8,4,5,34990.0
51,2022.0,732,468,7598,2,1,35,0,8,7.8,622,729,4,6,4,5,55990.0
64,2020.0,610,468,6595,2,1,30,2,8,8.4,12368,289,4,6,4,7,27970.0
29,2022.0,406,226,7349,2,2,26,2,8,6.9,6287,136,4,3,5,5,45790.0
27,2015.0,703,569,3382,2,1,68,4,8,9.9,5302,596,6,8,2,2,18799.0
29,2021.0,408,474,6829,2,1,30,2,7,8.2,436,516,4,7,4,5,50950.0
50,2021.0,553,468,7022,2,1,34,0,1,8.0,10163,314,4,6,4,7,51950.0
50,2007.0,457,474,742,2,1,30,2,8,8.2,2863,289,4,7,4,5,11995.0
43,2022.0,763,391,7481,1,1,17,2,8,7.3,3,136,3,6,5,5,33990.0
19,2020.0,522,226,6291,2,1,33,4,8,9.5,7273,430,4,3,2,4,58990.0
50,2016.0,698,569,4162,2,1,34,0,1,7.6,12853,596,4,8,4,5,34995.0
3,2021.0,102,474,6745,2,1,30,2,7,6.1,8996,685,4,7,4,5,51888.0
69,2021.0,583,468,7170,2,1,30,2,8,6.5,8833,136,4,6,5,5,40990.0
21,2023.0,707,364,7926,1,1,0,3,1,7.663150894460331,5406,61,0,8,0,0,52585.0
51,2015.0,558,468,3620,2,1,67,0,7,10.2,702,649,6,6,4,7,26888.0
48,2012.0,151,160,2097,2,1,28,4,7,7.3,300,649,4,2,2,4,16990.0
46,2010.0,26,474,1412,2,1,30,2,8,8.2,2930,0,4,7,4,5,9999.0
69,2012.0,583,468,2238,2,2,34,2,8,9.1,517,163,4,6,4,5,16990.0
69,2014.0,231,226,3165,2,2,28,2,8,7.1,12967,411,4,3,5,5,16888.0
70,2019.0,687,468,6232,2,1,30,1,7,7.5,9081,498,4,6,4,5,37895.0
50,2020.0,110,468,6505,2,1,30,2,8,7.6,9599,158,4,6,4,5,28990.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,10941,440,4,3,4,5,23750.0
29,2019.0,408,563,5788,2,0,0,3,8,7.663150894460331,10291,498,0,3,0,0,23890.0
66,2022.0,432,468,7660,2,1,25,0,8,6.9,6367,47,4,6,2,4,41990.0
69,2017.0,150,468,4848,2,1,22,2,7,6.4,13131,61,4,6,4,5,31990.0
29,2014.0,112,226,2904,2,2,26,2,8,6.0,3902,649,4,3,5,5,8999.0
51,2018.0,732,468,5470,2,1,35,2,8,7.9,12880,596,4,6,4,5,23980.0
37,2005.0,588,474,413,2,1,26,2,8,6.9,5191,649,4,7,4,5,5950.0
19,2015.0,605,569,3332,2,1,52,0,1,9.2,6349,158,5,8,4,5,29864.0
37,2015.0,205,586,3477,2,1,65,2,8,11.6,11949,50,6,9,4,8,38950.0
27,2016.0,221,569,3899,2,1,38,0,1,9.0,3299,596,4,8,4,5,37990.0
21,2022.0,400,493,7322,1,1,25,2,3,5.0,5406,48,4,6,4,5,41485.0
48,2016.0,357,468,4120,2,1,62,1,1,6.6,150,82,6,6,4,5,48990.0
43,2019.0,762,468,5926,2,1,15,2,8,6.7,10645,440,3,6,4,5,19990.0
10,2012.0,28,474,1911,2,1,68,4,7,9.4,3974,0,6,7,4,5,21999.0
51,2015.0,537,569,3615,2,1,33,4,1,6.8,8264,596,4,8,4,5,16990.0
27,2017.0,225,474,4450,2,1,101,4,7,11.5,12737,516,8,7,4,5,51990.0
3,2016.0,571,468,3805,2,1,24,2,7,5.9,1089,430,4,6,4,5,19995.0
43,2021.0,399,468,6923,2,1,25,2,8,7.3,5019,596,4,6,4,5,24498.0
19,2018.0,605,569,5066,2,1,52,0,1,8.8,424,649,5,8,4,5,42990.0
29,2016.0,408,226,3947,2,1,28,2,8,7.1,8314,141,4,3,5,5,20850.0
65,2012.0,467,474,2183,2,1,35,1,7,8.4,3212,0,4,7,4,5,14990.0
37,2012.0,212,226,2043,2,2,30,2,8,7.5,2954,430,4,3,5,5,10995.0
43,2023.0,763,494,8182,0,1,25,2,0,6.9,3156,596,4,6,5,5,28990.0
38,2019.0,680,569,5884,2,1,38,0,1,9.6,6299,649,4,8,4,5,32888.0
27,2019.0,196,586,5750,2,1,68,1,7,9.1,932,48,6,9,4,5,26868.0
43,2023.0,763,391,8182,1,1,25,2,0,6.9,3,498,4,6,5,5,29690.0
69,2017.0,118,64,4842,2,1,0,3,0,7.663150894460331,2962,61,0,9,0,0,49888.0
50,2023.0,698,597,8319,1,1,34,0,1,8.6,8496,171,4,8,4,5,57490.0
19,2021.0,567,468,6788,2,1,15,2,7,5.3,5777,596,3,6,5,5,28998.0
21,2023.0,703,234,7924,0,1,30,0,1,9.4,11292,649,4,8,4,5,40988.0
29,2021.0,644,468,6845,2,1,32,1,1,6.1,6629,314,4,6,4,7,47999.0
44,2022.0,550,552,7484,0,1,32,0,1,0.0,9547,649,4,8,4,5,38290.0
3,2015.0,681,160,3260,2,1,30,1,7,6.8,13045,289,4,2,2,4,50985.0
46,2012.0,26,474,2074,2,1,30,2,8,6.1,5178,289,4,7,4,5,10990.0
69,2009.0,758,280,1254,2,1,0,2,8,7.663150894460331,12555,430,0,3,0,0,11999.0
50,2005.0,457,139,440,2,1,0,3,8,7.663150894460331,13509,136,0,9,0,0,36995.0
29,2009.0,408,586,1105,2,2,30,2,8,7.7,6954,48,4,9,4,5,2999.0
38,2023.0,249,596,8123,2,1,0,4,1,7.663150894460331,12090,596,0,0,0,0,47990.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,8536,498,4,3,4,5,24977.0
36,2013.0,387,468,2455,2,1,68,1,7,11.0,6289,136,6,6,4,5,14990.0
43,2022.0,762,468,7478,2,1,25,2,8,7.1,3762,649,4,6,4,5,25990.0
29,2020.0,644,468,6354,2,1,32,1,1,7.5,12768,744,4,6,4,7,39998.0
43,2023.0,763,391,8180,1,1,17,2,0,7.3,3,498,3,6,5,5,35690.0
3,2023.0,572,8,7842,0,1,30,1,3,8.0,7140,649,4,6,4,5,89990.0
50,2019.0,110,468,5993,2,1,30,2,8,7.6,11639,158,4,6,4,5,25880.0
48,2017.0,349,468,4692,2,1,30,1,7,7.4,10758,649,4,6,4,5,59870.0
19,2021.0,567,468,6788,2,1,15,2,7,5.3,7894,136,3,6,5,5,27998.0
46,2018.0,187,468,5339,2,1,35,1,8,7.5,8261,48,4,6,4,5,36400.0
19,2017.0,516,586,4401,2,1,30,2,1,5.3,2891,516,4,9,4,5,17990.0
28,2017.0,398,468,4480,2,1,28,2,8,6.6,13698,158,4,6,4,5,20990.0
19,2001.0,236,569,137,2,2,36,4,8,13.0,4678,136,4,8,2,4,7799.0
48,2017.0,664,556,4698,2,1,0,3,0,7.663150894460331,2168,596,0,0,0,0,46950.0
27,2011.0,201,468,1620,2,1,32,1,1,8.3,4993,314,4,6,4,7,8850.0
29,2014.0,408,226,2916,2,1,28,2,8,7.1,7509,158,4,3,5,5,22990.0
29,2020.0,445,468,6344,2,1,30,2,8,6.2,9839,596,4,6,4,5,26990.0
4,2017.0,737,468,4367,2,1,30,0,1,5.2,11307,158,4,6,4,5,34382.0
50,2009.0,549,468,1161,2,1,34,0,8,9.3,3012,430,4,6,4,5,13990.0
51,2015.0,566,226,3628,2,2,26,2,7,7.7,12634,430,4,3,5,5,14990.0
69,2018.0,231,226,5554,2,1,28,2,3,4.2,12644,596,4,3,5,5,31990.0
4,2020.0,737,468,6275,2,1,30,4,8,7.4,11161,134,4,6,4,5,63990.0
50,2015.0,698,569,3601,2,1,34,0,1,7.6,3926,679,4,8,4,5,27990.0
50,2019.0,698,569,6022,2,1,34,0,1,7.6,9659,596,4,8,4,5,39990.0
29,2019.0,445,468,5804,2,1,30,2,8,7.2,12675,649,4,6,4,5,22980.0
